freq (Hz),v (m/s),Thrust force (N)
196,42,-89.72984871
196,43,-104.3568456
196,44,-121.0446609
196,45,-134.9666041
196,46,-142.7709764
196,47,-143.4279582
196,48,-137.8984372
196,49,-128.2307988
196,50,-116.6483752
196,51,-104.9410604
196,52,-94.22521797
196,53,-84.98364111
196,54,-77.249197
196,55,-70.81588223
196,56,-65.40783921
196,57,-60.7817273
196,58,-56.76784065
196,59,-53.26913362
196,60,-50.23912429
196,61,-47.65502631
196,62,-45.49587043
196,63,-43.72950765
196,64,-42.30835564
196,65,-41.17164354
201,0,23.89660583
201,1,24.52970669
201,2,25.18949985
201,3,25.8692662
201,4,26.56790713
201,5,27.2902042
201,6,28.04617801
201,7,28.84909707
201,8,29.71278292
201,9,30.64930236
201,10,31.66770444
201,11,32.77410873
201,12,33.97313634
201,13,35.27001739
201,14,36.6721929
201,15,38.18914835
201,16,39.83245961
201,17,41.60765935
201,18,43.51088448
201,19,45.58598498
201,20,47.85083696
201,21,50.1957225
201,22,52.740019
201,23,55.93376058
201,24,59.78853216
201,25,63.58235967
201,26,66.85208745
201,27,70.32894402
201,28,75.60410801
201,29,83.97170277
201,30,95.11301629
201,31,106.7765988
201,32,115.6525828
201,33,117.3389576
201,34,106.0790845
201,35,77.78251203
201,36,35.10363767
201,37,-11.51727247
201,38,-49.38775119
201,39,-71.14774352
201,40,-78.21402666
201,41,-78.26737695
201,42,-79.73472698
201,43,-87.35967904
201,44,-100.9579839
201,45,-116.9210461
201,46,-130.7630304
201,47,-139.1754941
201,48,-140.9093959
201,49,-136.5943533
201,50,-127.9875131
201,51,-117.1471281
201,52,-105.8342453
201,53,-95.23242173
201,54,-85.93168534
201,55,-78.06584712
201,56,-71.49795405
201,57,-65.9837658
201,58,-61.2818747
201,59,-57.20797713
201,60,-53.64641325
201,61,-50.5367004
201,62,-47.8506245
201,63,-45.57043923
201,64,-43.67352237
201,65,-42.12481705
206,0,23.31631603
206,1,23.92254295
206,2,24.55185532
206,3,25.19768449
206,4,25.85862442
206,5,26.53886407
206,6,27.24779659
206,7,27.99823608
206,8,28.80377961
206,9,29.67644075
206,10,30.6252571
206,11,31.65614322
206,12,32.7730569
206,13,33.97998909
206,14,35.28280596
206,15,36.68957597
206,16,38.21023075
206,17,39.85459675
206,18,41.61683779
206,19,43.51197755
206,20,45.59756908
206,21,47.80927628
206,22,50.077267
206,23,52.72295451
206,24,56.11373847
206,25,59.90777583
206,26,63.3361967
206,27,66.33580562
206,28,69.99213444
206,29,75.86306261
206,30,84.83334368
206,31,96.05703687
206,32,107.1012446
206,33,114.7661475
206,34,114.7191234
206,35,101.5327405
206,36,72.01855234
206,37,29.67482418
206,38,-15.16971927
206,39,-50.8497442
206,40,-71.0344709
206,41,-77.41515265
206,42,-77.22662838
206,43,-78.30165237
206,44,-85.14335838
206,45,-97.77540326
206,46,-113.0094573
206,47,-126.690338
206,48,-135.5840565
206,49,-138.272376
206,50,-135.0943066
206,51,-127.5309508
206,52,-117.4655519
206,53,-106.6063022
206,54,-96.17900477
206,55,-86.86409573
206,56,-78.89059611
206,57,-72.19402043
206,58,-66.56998544
206,59,-61.78771267
206,60,-57.65446506
206,61,-54.03840107
206,62,-50.86402855
206,63,-48.09442302
206,64,-45.71092839
206,65,-43.6966962
211,0,22.76500511
211,1,23.34613705
211,2,23.94715435
211,3,24.56163627
211,4,25.18788564
211,5,25.82951265
211,6,26.49528375
211,7,27.19755659
211,8,27.94971337
211,9,28.76374039
211,10,29.64872667
211,11,30.61051745
211,12,31.65262173
211,13,32.7780438
211,14,33.99121442
211,15,35.29889366
211,16,36.70939473
211,17,38.23338065
211,18,39.87167877
211,19,41.61742241
211,20,43.52115601
211,21,45.59753401
211,22,47.71958604
211,23,49.97270545
211,24,52.80172556
211,25,56.32257278
211,26,59.91214514
211,27,62.95808382
211,28,65.82547142
211,29,69.81146009
211,30,76.31785163
211,31,85.77663972
211,32,96.90808118
211,33,107.2248328
211,34,113.6412545
211,35,111.8825656
211,36,96.90476316
211,37,66.40169505
211,38,24.57044212
211,39,-18.48391769
211,40,-52.08592205
211,41,-70.81894965
211,42,-76.58520797
211,43,-76.19494968
211,44,-76.93202027
211,45,-83.06633927
211,46,-94.7934075
211,47,-109.3026981
211,48,-122.7563582
211,49,-132.0184258
211,50,-135.5447028
211,51,-133.4221746
211,52,-126.8740061
211,53,-117.6039336
211,54,-107.2481753
211,55,-97.0522176
211,56,-87.7696621
211,57,-79.71672553
211,58,-72.90203884
211,59,-67.16719757
211,60,-62.29984552
211,61,-58.10527891
211,62,-54.43902528
211,63,-51.21098498
211,64,-48.37348252
211,65,-45.90360223
216,0,22.24061803
216,1,22.79826717
216,2,23.37296534
216,3,23.9584374
216,4,24.55271173
216,5,25.15883427
216,6,25.78494404
216,7,26.44293506
216,8,27.14597734
216,9,27.90604627
216,10,28.73232479
216,11,29.63069212
216,12,30.60438767
216,13,31.65565848
216,14,32.78768628
216,15,34.00591405
216,16,35.31747873
216,17,36.73160126
216,18,38.25582235
216,19,39.87841221
216,20,41.61846695
216,21,43.53749756
216,22,45.56097952
216,23,47.59543383
216,24,49.92984117
216,25,52.96930047
216,26,56.49948009
216,27,59.7742206
216,28,62.48789956
216,29,65.37631157
216,30,69.80941779
216,31,76.94393837
216,32,86.75264672
216,33,97.63612394
216,34,107.1452188
216,35,112.2891317
216,36,108.8531034
216,37,92.2281988
216,38,60.95302943
216,39,19.78488098
216,40,-21.48294303
216,41,-53.11845299
216,42,-70.51408961
216,43,-75.72969271
216,44,-75.17257096
216,45,-75.61952047
216,46,-81.11554569
216,47,-91.99713262
216,48,-105.7926042
216,49,-118.9660422
216,50,-128.4967475
216,51,-132.751537
216,52,-131.601346
216,53,-126.0312805
216,54,-117.5654956
216,55,-107.7536222
216,56,-97.84096067
216,57,-88.63732761
216,58,-80.53655311
216,59,-73.61868884
216,60,-67.77534585
216,61,-62.81919522
216,62,-58.55989764
216,63,-54.84460136
216,64,-51.570137
216,65,-48.67719722
221,0,21.74128536
221,1,22.27691678
221,2,22.82708635
221,3,23.38566248
221,4,23.95041643
221,5,24.52384557
221,6,25.11346032
221,7,25.73067979
221,8,26.3884587
221,9,27.09877096
221,10,27.87092079
221,11,28.71089742
221,12,29.62181772
221,13,30.60537396
221,14,31.66370511
221,15,32.80094595
221,16,34.02329818
221,17,35.33818067
221,18,36.75571505
221,19,38.27130389
221,20,39.87676866
221,21,41.63034389
221,22,43.54308981
221,23,45.47339187
221,24,47.47566842
221,25,49.98071228
221,26,53.18831122
221,27,56.58823157
221,28,59.49462902
221,29,61.97681176
221,30,65.03335689
221,31,69.99330898
221,32,77.70733966
221,33,87.71646326
221,34,98.22063475
221,35,106.8645681
221,36,110.7221433
221,37,105.6550194
221,38,87.53372758
221,39,55.68932832
221,40,15.31014829
221,41,-24.18913839
221,42,-53.96759849
221,43,-70.13140407
221,44,-74.85348884
221,45,-74.15978129
221,46,-74.3586708
221,47,-79.27923693
221,48,-89.37259841
221,49,-102.4703857
221,50,-115.321962
221,51,-125.0339126
221,52,-129.9153755
221,53,-129.6542987
221,54,-125.0184757
221,55,-117.3559051
221,56,-108.1190569
221,57,-98.53598952
221,58,-89.45660452
221,59,-81.34182195
221,60,-74.33952566
221,61,-68.39343814
221,62,-63.34652545
221,63,-59.01867824
221,64,-55.25324868
221,65,-51.93638135
226,0,21.26530317
226,1,21.7802518
226,2,22.30751892
226,3,22.84111479
226,4,23.37857156
226,5,23.92185509
226,6,24.47784661
226,7,25.05747595
226,8,25.67347418
226,9,26.33781819
226,10,27.05995002
226,11,27.84602248
226,12,28.69914807
226,13,29.62064011
226,14,30.61179566
226,15,31.67552891
226,16,32.81707059
226,17,34.04264536
226,18,35.36137529
226,19,36.77790458
226,20,38.27500753
226,21,39.87785621
226,22,41.65139241
226,23,43.51173097
226,24,45.34534041
226,25,47.40840197
226,26,50.12791563
226,27,53.40378935
226,28,56.55056539
226,29,59.09808991
226,30,61.47734456
226,31,64.82909248
226,32,70.35705494
226,33,78.56866905
226,34,88.62970705
226,35,98.64919715
226,36,106.3878038
226,37,108.9535098
226,38,102.3127547
226,39,82.84942324
226,40,50.62342298
226,41,11.13640684
226,42,-26.62394982
226,43,-54.65183038
226,44,-69.68115438
226,45,-73.96092893
226,46,-73.15690162
226,47,-73.14470152
226,48,-77.546879
226,49,-86.90672805
226,50,-99.32689737
226,51,-111.8247475
226,52,-121.6419197
226,53,-127.056109
226,54,-127.6022976
226,55,-123.8518757
226,56,-116.9827934
226,57,-108.3433194
226,58,-99.13000449
226,59,-90.21789745
226,60,-82.12407179
226,61,-75.05920728
226,62,-69.01950821
226,63,-63.88212538
226,64,-59.48234971
226,65,-55.66434463
231,0,20.81111544
231,1,21.30660075
231,2,21.81244542
231,3,22.32280037
231,4,22.83497709
231,5,23.35042871
231,6,23.87540784
231,7,24.42033862
231,8,24.99771541
231,9,25.61951852
231,10,26.29533711
231,11,27.03152309
231,12,27.83127722
231,13,28.69568444
231,14,29.62538331
231,15,30.62221705
231,16,31.69032398
231,17,32.83527498
231,18,34.06402737
231,19,35.38621004
231,20,36.79104595
231,21,38.27103202
231,22,39.89255014
231,23,41.6625243
231,24,43.42705637
231,25,45.21276825
231,26,47.43024961
231,27,50.34407097
231,28,53.5589971
231,29,56.37264944
231,30,58.62507122
231,31,61.03642471
231,32,64.78325645
231,33,70.88353038
231,34,79.48692089
231,35,89.4617393
231,36,98.9158071
231,37,105.7215034
231,38,106.9971688
231,39,98.85059973
231,40,78.20060258
231,41,45.76460145
231,42,7.252439939
231,43,-28.80781427
231,44,-55.18795896
231,45,-69.17248281
231,46,-73.05584584
231,47,-72.16426616
231,48,-71.97345594
231,49,-75.90902488
231,50,-84.58734396
231,51,-96.3528519
231,52,-108.4734642
231,53,-118.3302238
231,54,-124.1911355
231,55,-125.4651911
231,56,-122.5479184
231,57,-116.4553051
231,58,-108.4273999
231,59,-99.61764685
231,60,-90.912735
231,61,-82.8749693
231,62,-75.77175576
231,63,-69.65067943
231,64,-64.42562888
231,65,-59.95162999
236,0,20.37729865
236,1,20.85443732
236,2,21.34020935
236,3,21.8289054
236,4,22.3176353
236,5,22.80735981
236,6,23.30370537
236,7,23.81657286
236,8,24.3582025
236,9,24.94057501
236,10,25.57343143
236,11,26.26334442
236,12,27.01367312
236,13,27.82540123
236,14,28.69867241
236,15,29.63442942
236,16,30.63567352
236,17,31.70741557
236,18,32.85504205
236,19,34.08817111
236,20,35.40753672
236,21,36.79127779
236,22,38.27236181
236,23,39.91826905
236,24,41.63649805
236,25,43.29677257
236,26,45.12316282
236,27,47.55192954
236,28,50.58141247
236,29,53.60886611
236,30,56.06464526
236,31,58.12250613
236,32,60.69172394
236,33,64.90370886
236,34,71.54722964
236,35,80.42267948
236,36,90.1898291
236,37,99.01916824
236,38,104.8731907
236,39,104.8676923
236,40,95.29238911
236,41,73.60975752
236,42,41.11901297
236,43,3.646048661
236,44,-30.76008977
236,45,-55.59125933
236,46,-68.61352296
236,47,-72.14162594
236,48,-71.18220694
236,49,-70.84130466
236,50,-74.35720405
236,51,-82.40314698
236,52,-93.53898373
236,53,-105.2659369
236,54,-115.106065
236,55,-121.3355107
236,56,-123.2612888
236,57,-121.1228503
236,58,-115.7836874
236,59,-108.3741402
236,60,-99.99542317
236,61,-91.53391738
236,62,-83.58658465
236,63,-76.47082345
236,64,-70.28329557
236,65,-64.97594247
241,0,19.96254821
241,1,20.42236524
241,2,20.88929812
241,3,21.35777667
241,4,21.82472834
241,5,22.29064356
241,6,22.76052725
241,7,23.2437392
241,8,23.75224422
241,9,24.29801701
241,10,24.8909526
241,11,25.53785597
241,12,26.24229529
241,13,27.00525848
241,14,27.8265391
241,15,28.70634278
241,16,29.64660126
241,17,30.65156752
241,18,31.7260065
241,19,32.87705781
241,20,34.11344
241,21,35.41764634
241,22,36.78502073
241,23,38.29002426
241,24,39.93483968
241,25,41.55542397
241,26,43.15378813
241,27,45.11628207
241,28,47.75538523
241,29,50.78546836
241,30,53.52823733
241,31,55.65520927
241,32,57.63615176
241,33,60.47050527
241,34,65.18775747
241,35,72.31711734
241,36,81.34053247
241,37,90.79854046
241,38,98.96118762
241,39,103.850939
241,40,102.5802122
241,41,91.6612146
241,42,69.09655989
241,43,36.69006543
241,44,0.304386805
241,45,-32.49901908
241,46,-55.87559309
241,47,-68.01150797
241,48,-71.22125446
241,49,-70.21104228
241,50,-69.74507264
241,51,-72.88382146
241,52,-80.3436838
241,53,-90.8761739
241,54,-102.1990234
241,55,-111.9747722
241,56,-118.5021215
241,57,-121.0073041
241,58,-119.5924567
241,59,-114.9789279
241,60,-108.1879329
241,61,-100.2615778
241,62,-92.07559098
241,63,-84.25160962
241,64,-77.14994405
241,65,-70.91309
246,0,19.56566656
246,1,20.0091049
246,2,20.45832798
246,3,20.90790445
246,4,21.35459879
246,5,21.79845462
246,6,22.24386259
246,7,22.69962413
246,8,23.17740396
246,9,23.68916074
246,10,24.24494426
246,11,24.85179659
246,12,25.51352908
246,13,26.23121952
246,14,27.00443841
246,15,27.83280138
246,16,28.71730532
246,17,29.66123848
246,18,30.66918943
246,19,31.74599336
246,20,32.9021582
246,21,34.13323926
246,22,35.41411606
246,23,36.78686906
246,24,38.32037576
246,25,39.9142263
246,26,41.42440546
246,27,43.04427206
246,28,45.20951045
246,29,48.00064509
246,30,50.90782493
246,31,53.3142159
246,32,55.18363901
246,33,57.20572974
246,34,60.38988689
246,35,65.62372284
246,36,73.15946826
246,37,82.21059948
246,38,91.27864402
246,39,98.7457739
246,40,102.6631886
246,41,100.1503247
246,42,87.97916737
246,43,64.67792754
246,44,32.47880581
246,45,-2.785760657
246,46,-34.04172042
246,47,-56.05352285
246,48,-67.37286627
246,49,-70.29735875
246,50,-69.25106936
246,51,-68.68197579
246,52,-71.48206566
246,53,-78.39930675
246,54,-88.35554263
246,55,-99.26884571
246,56,-108.9400398
246,57,-115.7018693
246,58,-118.7183474
246,59,-117.9718575
246,60,-114.0524404
246,61,-107.8744276
246,62,-100.4159306
246,63,-92.5332623
246,64,-84.86351788
246,65,-77.80275548
251,0,19.18555262
251,1,19.6134816
251,2,20.04603079
251,3,20.47790746
251,4,20.90573256
251,5,21.32912771
251,6,21.75187929
251,7,22.18221439
251,8,22.63147022
251,9,23.11157555
251,10,23.63273475
251,11,24.2022279
251,12,24.82413019
251,13,25.49967679
251,14,26.22832534
251,15,27.00923327
251,16,27.84261076
251,17,28.73071739
251,18,29.67784067
251,19,30.68781012
251,20,31.76873995
251,21,32.9274894
251,22,34.13970131
251,23,35.40576035
251,24,36.80766305
251,25,38.34226516
251,26,39.83731534
251,27,41.27329764
251,28,43.00993145
251,29,45.39320067
251,30,48.23737416
251,31,50.91518936
251,32,52.98346974
251,33,54.6922406
251,34,56.86271418
251,35,60.4576854
251,36,66.19271223
251,37,74.0404688
251,38,83.0092171
251,39,91.62582334
251,40,98.37796147
251,41,101.3186963
251,42,97.59396483
251,43,84.26711921
251,44,60.36813908
251,45,28.48427689
251,46,-5.637748946
251,47,-35.4041974
251,48,-56.13642278
251,49,-66.7033062
251,50,-69.37224495
251,51,-68.30255899
251,52,-67.64956709
251,53,-70.14582594
251,54,-76.56112891
251,55,-85.96851599
251,56,-96.47098262
251,57,-106.0041759
251,58,-112.9438587
251,59,-116.4079565
251,60,-116.2753602
251,61,-113.0158009
251,62,-107.4402568
251,63,-100.4596951
251,64,-92.90376393
251,65,-85.41667175
256,0,18.82119241
256,1,19.23441518
256,2,19.65124235
256,3,20.0665198
256,4,20.47674407
256,5,20.88114074
256,6,21.28290473
256,7,21.68967481
256,8,22.11243117
256,9,22.56305475
256,10,23.05190343
256,11,23.58649464
256,12,24.1711775
256,13,24.80739571
256,14,25.4945882
256,15,26.23157305
256,16,27.01790803
256,17,27.85489693
256,18,28.74617533
256,19,29.69557681
256,20,30.7079902
256,21,31.79478704
256,22,32.94505965
256,23,34.13227224
256,24,35.40845316
256,25,36.84259843
256,26,38.32708951
256,27,39.70687484
256,28,41.14645306
256,29,43.07347866
256,30,45.63521064
256,31,48.41657735
256,32,50.79371049
256,33,52.56631303
256,34,54.22059378
256,35,56.62994569
256,36,60.67341502
256,37,66.87058419
256,38,74.92837472
256,39,83.71891874
256,40,91.8393834
256,41,97.86333346
256,42,99.82654939
256,43,94.92725543
256,44,80.54454808
256,45,56.17898538
256,46,24.70384568
256,47,-8.264888751
256,48,-36.60136409
256,49,-56.13458171
256,50,-66.00789277
256,51,-68.44793274
256,52,-67.36575238
256,53,-66.64569024
256,54,-68.86961739
256,55,-74.82097681
256,56,-83.70687205
256,57,-93.8006291
256,58,-103.1683239
256,59,-110.2355812
256,60,-114.0881555
256,61,-114.5163612
256,62,-111.8805287
256,63,-106.8927846
256,64,-100.3952871
256,65,-93.18518433
261,0,18.4716508
261,1,18.87091084
261,2,19.27289219
261,3,19.67257928
261,4,20.06636312
261,5,20.45309998
261,6,20.83540892
261,7,21.220329
261,8,21.61845254
261,9,22.04159049
261,10,22.50025182
261,11,23.0021908
261,12,23.55203298
261,13,24.15146691
261,14,24.79999213
261,15,25.49619402
261,16,26.23909496
261,17,27.02917759
261,18,27.86916868
261,19,28.76310921
261,20,29.71399414
261,21,30.7316637
261,22,31.8197008
261,23,32.94736089
261,24,34.12210904
261,25,35.43253707
261,26,36.86966563
261,27,38.2547851
261,28,39.54976625
261,29,41.0865534
261,30,43.23265593
261,31,45.89047078
261,32,48.49978779
261,33,50.54870769
261,34,52.09977667
261,35,53.80224861
261,36,56.52216032
261,37,61.02934436
261,38,67.63001886
261,39,75.79509089
261,40,84.32790017
261,41,91.92109901
261,42,97.20768882
261,43,98.19619697
261,44,92.16633614
261,45,76.82940994
261,46,52.11994696
261,47,21.13350155
261,48,-10.6802994
261,49,-37.64708153
261,50,-56.05729882
261,51,-65.29111655
261,52,-67.52618566
261,53,-66.44085942
261,54,-65.66843995
261,55,-67.64851366
261,56,-73.17134238
261,57,-81.56277049
261,58,-91.25272751
261,59,-100.4326574
261,60,-107.5830929
261,61,-111.7695331
261,62,-112.7072856
261,63,-110.6579112
261,64,-106.2398828
261,65,-100.2261344
266,0,18.1360641
266,1,18.52205096
266,2,18.90999437
266,3,19.29501725
266,4,19.67342336
266,5,20.04372704
266,6,20.40798973
266,7,20.77264248
266,8,21.14785832
266,9,21.54535184
266,10,21.97577868
266,11,22.44713063
266,12,22.96430737
266,13,23.52926559
266,14,24.14163088
266,15,24.79985054
266,16,25.50251654
266,17,26.24942417
266,18,27.04233974
266,19,27.88514247
266,20,28.78058563
266,21,29.73451971
266,22,30.75856767
266,23,31.83433312
266,24,32.93604465
266,25,34.12599813
266,26,35.47199107
266,27,36.85990161
266,28,38.12604946
266,29,39.4081843
266,30,41.12044664
266,31,43.46282424
266,32,46.11146515
266,33,48.46458516
266,34,50.20086673
266,35,51.62151817
266,36,53.46349996
266,37,56.54678895
266,38,61.51166057
266,39,68.44254692
266,40,76.6171298
266,41,84.82917044
266,42,91.87427609
266,43,96.4168902
266,44,96.4374701
266,45,89.32718547
266,46,73.1380559
266,47,48.19838733
266,48,17.76812293
266,49,-12.89679445
266,50,-38.5542018
266,51,-55.91297382
266,52,-64.55695522
266,53,-66.60853929
266,54,-65.52805767
266,55,-64.71612781
266,56,-66.47808695
266,57,-71.60533537
266,58,-79.52876949
266,59,-88.8220743
266,60,-97.7965515
266,61,-104.9911823
266,62,-109.4613331
266,63,-110.8595598
266,64,-109.3588657
266,65,-105.489735
271,0,17.81363354
271,1,18.18698794
271,2,18.56163952
271,3,18.93284952
271,4,19.29685213
271,5,19.65184744
271,6,19.99936003
271,7,20.34520795
271,8,20.69911393
271,9,21.07266573
271,10,21.47665847
271,11,21.91932372
271,12,22.40583079
271,13,22.93841673
271,14,23.51688556
271,15,24.13962943
271,16,24.80490663
271,17,25.51193522
271,18,26.26161879
271,19,27.05720099
271,20,27.9020239
271,21,28.79873618
271,22,29.75934832
271,23,30.7824756
271,24,31.83208471
271,25,32.92444832
271,26,34.15351417
271,27,35.50407453
271,28,36.79253778
271,29,37.96486451
271,30,39.32500347
271,31,41.25223265
271,32,43.7247397
271,33,46.25709409
271,34,48.30621549
271,35,49.78054536
271,36,51.16560805
271,37,53.22347752
271,38,56.70473376
271,39,62.1017936
271,40,69.28037118
271,41,77.37599016
271,42,85.21956664
271,43,91.70304804
271,44,95.49683144
271,45,94.56057509
271,46,86.42544546
271,47,69.48519134
271,48,44.41975423
271,49,14.60171328
271,50,-14.92679459
271,51,-39.33461743
271,52,-55.70918858
271,53,-63.80892972
271,54,-65.696326
271,55,-64.62749268
271,56,-63.78725304
271,57,-65.35435411
271,58,-70.11663706
271,59,-77.59783258
271,60,-86.50340619
271,61,-95.25873113
271,62,-102.4635261
271,63,-107.1715531
271,64,-108.9836089
271,65,-107.9938352
276,0,17.50361932
276,1,17.86493766
276,2,18.22698757
276,3,18.58516834
276,4,18.93566146
276,5,19.27638053
276,6,19.60833627
276,7,19.93673238
276,8,20.27081142
276,9,20.62200025
276,10,21.00122255
276,11,21.41695345
276,12,21.8746275
276,13,22.37676529
276,14,22.92338929
276,15,23.51290855
276,16,24.14333661
276,17,24.81340493
276,18,25.52329881
276,19,26.27535764
276,20,27.07338992
276,21,27.91895519
276,22,28.81991055
276,23,29.78689181
276,24,30.79349006
276,25,31.8170292
276,26,32.92989159
276,27,34.19740222
276,28,35.499651
276,29,36.66645582
276,30,37.81104966
276,31,39.3301685
276,32,41.46423416
276,33,43.97379251
276,34,46.29876682
276,35,48.03578309
276,36,49.32190591
276,37,50.76035874
276,38,53.09480885
276,39,56.99109003
276,40,62.77788731
276,41,70.11784307
276,42,78.05805658
276,43,85.49877096
276,44,91.41189451
276,45,94.45347369
276,46,92.57605584
276,47,83.4762583
276,48,65.88387222
276,49,40.78778208
276,50,11.62760749
276,51,-16.7822639
276,52,-39.9993134
276,53,-55.45278283
276,54,-63.05015265
276,55,-64.79069679
276,56,-63.73927877
276,57,-62.88047723
276,58,-64.27372865
276,59,-68.69945585
276,60,-75.76332785
276,61,-84.29146881
276,62,-92.81739933
276,63,-100.0028326
276,64,-104.9070449
276,65,-107.088874
281,0,17.20533541
281,1,17.55517378
281,2,17.90526144
281,3,18.25113522
281,4,18.58894003
281,5,18.91633049
281,6,19.23382846
281,7,19.54602569
281,8,19.86165657
281,9,20.19194991
281,10,20.54794278
281,11,20.93835842
281,12,21.36889411
281,13,21.84235053
281,14,22.35899689
281,15,22.91732112
281,16,23.51517236
281,17,24.15087711
281,18,24.82402618
281,19,25.53604255
281,20,26.29059904
281,21,27.08983472
281,22,27.93697298
281,23,28.84607925
281,24,29.80911649
281,25,30.78644163
281,26,31.80443276
281,27,32.96095799
281,28,34.2343218
281,29,35.43746417
281,30,36.50290815
281,31,37.70705578
281,32,39.43314853
281,33,41.7231848
281,34,44.16829142
281,35,46.22333601
281,36,47.676079
281,37,48.85816471
281,38,50.42775794
281,39,53.08436291
281,40,57.39589923
281,41,63.51633369
281,42,70.932513
281,43,78.65415165
281,44,85.6684245
281,45,91.00534934
281,46,93.29291052
281,47,90.49472734
281,48,80.49412143
281,49,62.34553321
281,50,37.30469031
281,51,8.838650516
281,52,-18.47466537
281,53,-40.55842092
281,54,-55.14992356
281,55,-62.28337252
281,56,-63.89264149
281,57,-62.86350028
281,58,-61.99460322
281,59,-63.23297798
281,60,-67.3484851
281,61,-74.01902147
281,62,-82.18107084
281,63,-90.47034746
281,64,-97.61097223
281,65,-102.6736167
286,0,16.91814481
286,1,17.25702257
286,2,17.59574126
286,3,17.92997462
286,4,18.25584607
286,5,18.57077844
286,6,18.87483133
286,7,19.17199072
286,8,19.47045747
286,9,19.7812228
286,10,20.11541709
286,11,20.48201627
286,12,20.88698077
286,13,21.33338389
286,14,21.82175882
286,15,22.35072489
286,16,22.91803832
286,17,23.52169876
286,18,24.16079047
286,19,24.83595718
286,20,25.55018114
286,21,26.30666604
286,22,27.10608256
286,23,27.95919205
286,24,28.87389246
286,25,29.81589894
286,26,30.767914
286,27,31.81177835
286,28,33.00917556
286,29,34.23512916
286,30,35.31481959
286,31,36.33921795
286,32,37.68503428
286,33,39.62257585
286,34,41.9882821
286,35,44.27568061
286,36,46.03297413
286,37,47.25643187
286,38,48.41855851
286,39,50.18383946
286,40,53.1938706
286,41,57.90502071
286,42,64.29324813
286,43,71.7057374
286,44,79.1588754
286,45,85.73139058
286,46,90.48785577
286,47,92.02143486
286,48,88.32758642
286,49,77.49276563
286,50,58.88004156
286,51,33.97137369
286,52,6.227350308
286,53,-20.01493129
286,54,-41.02127137
286,55,-54.80616846
286,56,-61.51101332
286,57,-63.00300659
286,58,-62.00021313
286,59,-61.12855616
286,60,-62.22918534
286,61,-66.05886346
286,62,-72.35906691
286,63,-80.16712592
286,64,-88.21504917
286,65,-95.2890959
291,0,16.64145534
291,1,16.96985829
291,2,17.29775933
291,3,17.6209682
291,4,17.93560101
291,5,18.23887533
291,6,18.53041645
291,7,18.81361445
291,8,19.09611447
291,9,19.38862909
291,10,19.70235681
291,11,20.04652951
291,12,20.42737493
291,13,20.84822978
291,14,21.30989866
291,15,21.81117544
291,16,22.34978684
291,17,22.92347974
291,18,23.53089794
291,19,24.17206596
291,20,24.84903187
291,21,25.5655887
291,22,26.32233255
291,23,27.12429445
291,24,27.98677392
291,25,28.89370208
291,26,29.8039439
291,27,30.75478631
291,28,31.84648469
291,29,33.05073519
291,30,34.17827043
291,31,35.15041219
291,32,36.21693574
291,33,37.75890879
291,34,39.87103725
291,35,42.2187828
291,36,44.27627074
291,37,45.74256958
291,38,46.80788005
291,39,48.02698244
291,40,50.03939671
291,41,53.42042575
291,42,58.50115124
291,43,65.08576458
291,44,72.42288042
291,45,79.56985179
291,46,85.69118705
291,47,89.86372642
291,48,90.64559074
291,49,86.08570737
291,50,74.48505827
291,51,55.49577118
291,52,30.78758197
291,53,3.786007575
291,54,-21.41344709
291,55,-41.39644944
291,56,-54.42652381
291,57,-60.73520965
291,58,-62.12251127
291,59,-61.14944661
291,60,-60.28136778
291,61,-61.25971591
291,62,-64.82613777
291,63,-70.77799119
291,64,-78.24468448
291,65,-86.04874011
296,0,16.37471578
296,1,16.69309904
296,2,17.0106955
296,3,17.32344978
296,4,17.62748381
296,5,17.91983564
296,6,18.19972526
296,7,18.46996014
296,8,18.73761131
296,9,19.01307099
296,10,19.3075754
296,11,19.63061317
296,12,19.98868717
296,13,20.38538899
296,14,20.82179367
296,15,21.29690327
296,16,21.80847139
296,17,22.35406004
296,18,22.9319334
296,19,23.54161199
296,20,24.1842592
296,21,24.86345927
296,22,25.58115273
296,23,26.33795551
296,24,27.14796885
296,25,28.01433465
296,26,28.89573611
296,27,29.78231015
296,28,30.76436049
296,29,31.89890803
296,30,33.05663196
296,31,34.05969722
296,32,34.9790223
296,33,36.16966719
296,34,37.92292792
296,35,40.14203052
296,36,42.38005484
296,37,44.16439846
296,38,45.37562329
296,39,46.35953346
296,40,47.70185245
296,41,50.00066428
296,42,53.75696454
296,43,59.16495473
296,44,65.87305955
296,45,73.07318474
296,46,79.88697663
296,47,85.55158289
296,48,89.13717
296,49,89.17220141
296,50,83.78013029
296,51,71.48293195
296,52,52.19969151
296,53,27.75208681
296,54,1.506824622
296,55,-22.68004541
296,56,-41.69184493
296,57,-54.0154971
296,58,-59.95783827
296,59,-61.25176171
296,60,-60.31120484
296,61,-59.45216264
296,62,-60.32218665
296,63,-63.64622857
296,64,-69.27067904
296,65,-76.40895725
301,0,16.11741251
301,1,16.42620306
301,2,16.73397308
301,3,17.03680072
301,4,17.33082584
301,5,17.61293178
301,6,17.88196281
301,7,18.14016048
301,8,18.3940073
301,9,18.65353377
301,10,18.92997846
301,11,19.23308381
301,12,19.5696389
