freq (Hz),v (m/s),Thrust force (N)
196,44,-225.8458389
196,45,-231.3516985
196,46,-219.655165
196,47,-197.7730949
196,48,-173.2711241
196,49,-151.0050315
196,50,-132.6876801
196,51,-118.0821704
196,52,-106.3757095
196,53,-96.96202186
196,54,-89.57948905
196,55,-84.1091879
196,56,-80.34640152
196,57,-77.90657749
196,58,-76.27466935
196,59,-74.92754307
196,60,-73.45141673
196,61,-71.60731978
196,62,-69.33501566
196,63,-66.71143571
196,64,-63.8890708
196,65,-61.03687189
201,0,32.20613439
201,1,33.03854936
201,2,33.90566656
201,3,34.7991722
201,4,35.71846316
201,5,36.67110719
201,6,37.67196697
201,7,38.74028937
201,8,39.8956898
201,9,41.15478773
201,10,42.52959247
201,11,44.0278751
201,12,45.65527345
201,13,47.41808948
201,14,49.32495132
201,15,51.38647687
201,16,53.61407587
201,17,56.02095466
201,18,58.62178044
201,19,61.44323314
201,20,64.51523709
201,21,67.84209261
201,22,71.58624546
201,23,75.80751166
201,24,80.23706267
201,25,85.22658663
201,26,91.62558023
201,27,99.09450598
201,28,106.2560749
201,29,113.050016
201,30,121.909814
201,31,136.1936814
201,32,156.0872795
201,33,176.3539724
201,34,187.3043947
201,35,174.721688
201,36,126.2135004
201,37,47.19149974
201,38,-34.84525359
201,39,-90.85423516
201,40,-114.2838476
201,41,-122.2473392
201,42,-136.0495229
201,43,-163.2858589
201,44,-195.8699601
201,45,-220.1940856
201,46,-227.6689014
201,47,-218.3777623
201,48,-198.3445598
201,49,-174.7461584
201,50,-152.6224151
201,51,-134.0879221
201,52,-119.2068466
201,53,-107.2584575
201,54,-97.58716373
201,55,-89.86324881
201,56,-83.96227372
201,57,-79.7470358
201,58,-76.93453773
201,59,-75.09496691
201,60,-73.74087158
201,61,-72.43828726
201,62,-70.8874731
201,63,-68.95172235
201,64,-66.63902545
201,65,-64.05530319
206,0,31.42431119
206,1,32.22097237
206,2,33.04754925
206,3,33.89584838
206,4,34.76475886
206,5,35.66094885
206,6,36.59835292
206,7,37.59557979
206,8,38.67198428
206,9,39.84417721
206,10,41.12418698
206,11,42.51952203
206,12,44.0349436
206,13,45.67520233
206,14,47.44712957
206,15,49.35979242
206,16,51.42327378
206,17,53.64840789
206,18,56.04809839
206,19,58.63788549
206,20,61.45372016
206,21,64.49675857
206,22,67.82302653
206,23,71.62961462
206,24,75.77049626
206,25,80.08972811
206,26,85.28674596
206,27,91.93729482
206,28,99.16332721
206,29,105.770637
206,30,112.412599
206,31,121.9283516
206,32,137.1878026
206,33,157.2392549
206,34,176.2918866
206,35,184.6685272
206,36,168.6476501
206,37,117.7496395
206,38,39.43834107
206,39,-39.28736242
206,40,-91.97310512
206,41,-113.6472854
206,42,-120.7253607
206,43,-133.21107
206,44,-158.6295427
206,45,-189.979561
206,46,-214.5912153
206,47,-223.7950634
206,48,-216.7820427
206,49,-198.6273911
206,50,-176.0537377
206,51,-154.1895868
206,52,-135.4998144
206,53,-120.3588866
206,54,-108.1774919
206,55,-98.28063267
206,56,-90.27115347
206,57,-83.99563678
206,58,-79.35533595
206,59,-76.15142719
206,60,-74.04105721
206,61,-72.59024368
206,62,-71.36959693
206,63,-70.04068768
206,64,-68.40336132
206,65,-66.39878224
211,0,30.68151493
211,1,31.44482266
211,2,32.23380308
211,3,33.04038866
211,4,33.86299091
211,5,34.70740257
211,6,35.58663017
211,7,36.5186348
211,8,37.52251935
211,9,38.61492719
211,10,39.80799804
211,11,41.10916026
211,12,42.52257946
211,13,44.05173204
211,14,45.70179405
211,15,47.48032354
211,16,49.3962941
211,17,51.45888985
211,18,53.67925372
211,19,56.06830507
211,20,58.65117018
211,21,61.45395376
211,22,64.46397071
211,23,67.83552773
211,24,71.66815843
211,25,75.66449065
211,26,79.97692626
211,27,85.47103365
211,28,92.24180635
211,29,99.06542374
211,30,105.1743975
211,31,111.8740687
211,32,122.1951916
211,33,138.3205241
211,34,158.2746922
211,35,175.9382926
211,36,181.6876156
211,37,162.3863889
211,38,109.470831
211,39,32.15152093
211,40,-43.2956707
211,41,-92.85806862
211,42,-112.929652
211,43,-119.2252526
211,44,-130.5249419
211,45,-154.2409878
211,46,-184.3402219
211,47,-209.0638263
211,48,-219.7699408
211,49,-214.8955584
211,50,-198.62347
211,51,-177.1767886
211,52,-155.6870773
211,53,-136.9123509
211,54,-121.5339754
211,55,-109.1254128
211,56,-99.02391059
211,57,-90.77407419
211,58,-84.17866072
211,59,-79.15170455
211,60,-75.5580588
211,61,-73.13626565
211,62,-71.51592038
211,63,-70.29202061
211,64,-69.10865392
211,65,-67.71796141
216,0,29.97497808
216,1,30.70710524
216,2,31.46114809
216,3,32.22916989
216,4,33.00913494
216,5,33.80598559
216,6,34.63179911
216,7,35.50387227
216,8,36.44105349
216,9,37.46004498
216,10,38.57316415
216,11,39.78789934
216,12,41.10805888
216,13,42.53611738
216,14,44.07575789
216,15,45.73306794
216,16,47.51592769
216,17,49.43256235
216,18,51.49197392
216,19,53.70453222
216,20,56.08263439
216,21,58.66228696
216,22,61.43459719
216,23,64.43766612
216,24,67.88197253
216,25,71.66106914
216,26,75.51037011
216,27,79.95329739
216,28,85.75607811
216,29,92.47234407
216,30,98.79543677
216,31,104.5213638
216,32,111.4857047
216,33,122.7029227
216,34,139.5353716
216,35,159.1560743
216,36,175.2893658
216,37,178.3839767
216,38,155.9829048
216,39,101.4079444
216,40,25.32004207
216,41,-46.90196393
216,42,-93.53264678
216,43,-112.1408914
216,44,-117.745437
216,45,-127.9771389
216,46,-150.1020373
216,47,-178.9484129
216,48,-203.6336779
216,49,-215.6300559
216,50,-212.7471081
216,51,-198.3391784
216,52,-178.1021879
216,53,-157.0962902
216,54,-138.3131838
216,55,-122.7272818
216,56,-110.0974547
216,57,-99.80388758
216,58,-91.3482004
216,59,-84.48248422
216,60,-79.11272556
216,61,-75.14635305
216,62,-72.39262887
216,63,-70.54805289
216,64,-69.24631318
216,65,-68.13277476
221,0,29.30218315
221,1,30.00510218
221,2,30.72661456
221,3,31.45891893
221,4,32.19956293
221,5,32.95266525
221,6,33.72937278
221,7,34.54629608
221,8,35.42201692
221,9,36.37331109
221,10,37.41272048
221,11,38.54789868
221,12,39.78249278
221,13,41.11823289
221,14,42.55749502
221,15,44.10494285
221,16,45.76733441
221,17,47.55222363
221,18,49.46697903
221,19,51.52125959
221,20,53.7224219
221,21,56.09539698
221,22,58.66335068
221,23,61.3978214
221,24,64.44311605
221,25,67.93669589
221,26,71.58239119
221,27,75.35717162
221,28,80.05089252
221,29,86.09185638
221,30,92.57616017
221,31,98.37189638
221,32,103.8682538
221,33,111.2856799
221,34,123.4284833
221,35,140.7777593
221,36,159.8556132
221,37,174.3460305
221,38,174.7822946
221,39,149.4802036
221,40,93.58616632
221,41,18.93029109
221,42,-50.1364613
221,43,-94.01824875
221,44,-111.2900091
221,45,-116.2847019
221,46,-125.5551386
221,47,-146.195425
221,48,-173.7987021
221,49,-198.3182228
221,50,-211.4085335
221,51,-210.3658907
221,52,-197.7846332
221,53,-178.8207542
221,54,-158.4001094
221,55,-139.6890376
221,56,-123.9330015
221,57,-111.0902525
221,58,-100.6116861
221,59,-91.97490231
221,60,-84.88136402
221,61,-79.21368214
221,62,-74.9020516
221,63,-71.81272267
221,64,-69.70690981
221,65,-68.26584802
226,0,28.66083558
226,1,29.33634171
226,2,30.0275077
226,3,30.72667183
226,4,31.43099612
226,5,32.14380424
226,6,32.87531292
226,7,33.6414211
226,8,34.46042347
226,9,35.34917472
226,10,36.32047358
226,11,37.3822163
226,12,38.53804563
226,13,39.7891801
226,14,41.13689354
226,15,42.58449144
226,16,44.13758948
226,17,45.80305261
226,18,47.58746548
226,19,49.49860744
226,20,51.54440909
226,21,53.73490795
226,22,56.10729002
226,23,58.64342339
226,24,61.36407929
226,25,64.48875194
226,26,67.95797545
226,27,71.43778426
226,28,75.26258066
226,29,80.27005987
226,30,86.41571939
226,31,92.52284413
226,32,97.8300689
226,33,103.2691652
226,34,111.2975249
226,35,124.3370822
226,36,141.9983127
226,37,160.3539381
226,38,173.1128478
226,39,170.9090614
226,40,142.9187947
226,41,86.02544263
226,42,12.96667365
226,43,-53.02773546
226,44,-94.33433544
226,45,-110.3851471
226,46,-114.8421289
226,47,-123.2477449
226,48,-142.5048364
226,49,-168.884222
226,50,-193.1311242
226,51,-207.1350693
226,52,-207.7808212
226,53,-196.9729345
226,54,-179.3270814
226,55,-159.5833608
226,56,-141.0261961
226,57,-125.1441977
226,58,-112.1009087
226,59,-101.4415067
226,60,-92.64020521
226,61,-85.35336578
226,62,-79.4304287
226,63,-74.80713182
226,64,-71.391705
226,65,-69.00377741
231,0,28.04884005
231,1,28.69857143
231,2,29.36137693
231,3,30.02973871
231,4,30.70046445
231,5,31.3761136
231,6,32.06597531
231,7,32.7852094
231,8,33.55179599
231,9,34.38266591
231,10,35.29089652
231,11,36.28468262
231,12,37.36778489
231,13,38.54111316
231,14,39.80505269
231,15,41.16164488
231,16,42.61535092
231,17,44.17225368
231,18,45.83861777
231,19,47.6204056
231,20,49.52617167
231,21,51.55978586
231,22,53.74727122
231,23,56.10939605
231,24,58.60305523
231,25,61.3610482
231,26,64.55482413
231,27,67.91121025
231,28,71.26454353
231,29,75.2721816
231,30,80.58135279
231,31,86.66695487
231,32,92.30598872
231,33,97.2144694
231,34,102.772008
231,35,111.5298475
231,36,125.3865354
231,37,143.1548258
231,38,160.6385544
231,39,171.5972199
231,40,166.7920635
231,41,136.3363149
231,42,78.74094767
231,43,7.412159452
231,44,-55.60267856
231,45,-94.49857592
231,46,-109.4336582
231,47,-113.4170326
231,48,-121.044947
231,49,-139.0149375
231,50,-164.1970573
231,51,-188.0827463
231,52,-202.8359957
231,53,-205.0199972
231,54,-195.9194564
231,55,-179.6192549
231,56,-160.6331243
231,57,-142.3109922
231,58,-126.3528571
231,59,-113.1263483
231,60,-102.2895936
231,61,-93.33405385
231,62,-85.88054533
231,63,-79.74066562
231,64,-74.84181386
231,65,-71.11934201
236,0,27.4642797
236,1,28.08973476
236,2,28.72598924
236,3,29.36567324
236,4,30.00527152
236,5,30.64661236
236,6,31.2980629
236,7,31.97401578
236,8,32.69210288
236,9,33.46932122
236,10,34.31904086
236,11,35.24979472
236,12,36.26555456
236,13,37.36709195
236,14,38.55411421
236,15,39.8275241
236,16,41.19062498
236,17,42.64865439
236,18,44.20755986
236,19,45.87245851
236,20,47.65048708
236,21,49.54696997
236,22,51.57044883
236,23,53.7601272
236,24,56.08924553
236,25,58.56199163
236,26,61.40261471
236,27,64.60110479
236,28,67.78826284
236,29,71.11733493
236,30,75.40610165
236,31,80.93475527
236,32,86.79821432
236,33,91.93976552
236,34,96.57276451
236,35,102.4161201
236,36,111.9772344
236,37,126.5314532
236,38,144.2130279
236,39,160.7023387
236,40,169.808837
236,41,162.4598969
236,42,129.7672704
236,43,71.74357669
236,44,2.248744455
236,45,-57.88650386
236,46,-94.52699945
236,47,-108.4421761
236,48,-112.008911
236,49,-118.9377929
236,50,-135.711377
236,51,-159.7285639
236,52,-183.1806086
236,53,-198.534419
236,54,-202.1102969
236,55,-194.6412023
236,56,-179.6984935
236,57,-161.5389086
236,58,-143.5302559
236,59,-127.5500867
236,60,-114.1629237
236,61,-103.1533721
236,62,-94.04950064
236,63,-86.44877216
236,64,-80.12470278
236,65,-74.98612439
241,0,26.90539787
241,1,27.50795051
241,2,28.11930589
241,3,28.73224607
241,4,29.34296426
241,5,29.95259264
241,6,30.56858556
241,7,31.204541
241,8,31.8777039
241,9,32.60512067
241,10,33.40046222
241,11,34.27262752
241,12,35.22586853
241,13,36.26095753
241,14,37.37712085
241,15,38.57427488
241,16,39.85458175
241,17,41.22239411
241,18,42.68317961
241,19,44.24196962
241,20,45.90378536
241,21,47.67620898
241,22,49.55970488
241,23,51.58259311
241,24,53.7635025
241,25,56.04577224
241,26,58.54959105
241,27,61.47531077
241,28,64.58745508
241,29,67.61310483
241,30,71.04873301
241,31,75.65557929
241,32,81.27193257
241,33,86.78186332
241,34,91.45290561
241,35,95.95153466
241,36,102.2306762
241,37,112.622182
241,38,127.7268411
241,39,145.146443
241,40,160.5422273
241,41,167.7592935
241,42,157.9415092
241,43,123.2428842
241,44,65.04043611
241,45,-2.542161869
241,46,-59.90277174
241,47,-94.4341363
241,48,-107.4166783
241,49,-110.6174067
241,50,-116.9182751
241,51,-132.5807704
241,52,-155.4696289
241,53,-178.4298005
241,54,-194.2504028
241,55,-199.0770921
241,56,-193.1562345
241,57,-179.5687475
241,58,-162.2927061
241,59,-144.6716941
241,60,-128.7263898
241,61,-115.2062224
241,62,-104.0307751
241,63,-94.78191079
241,64,-87.04732565
241,65,-80.56581323
246,0,26.37058201
246,1,26.95149481
246,2,27.5394621
246,3,28.12742173
246,4,28.7113065
246,5,29.29158948
246,6,29.87482526
246,7,30.47379157
246,8,31.1053036
246,9,31.7864338
246,10,32.53115734
246,11,33.3487588
246,12,34.24382073
246,13,35.21722625
246,14,36.26789639
246,15,37.39493062
246,16,38.59939714
246,17,39.88472569
246,18,41.25578619
246,19,42.7176508
246,20,44.27415762
246,21,45.93231115
246,22,47.69446097
246,23,49.56863767
246,24,51.59661824
246,25,53.74348764
246,26,55.99773416
246,27,58.58448421
246,28,61.54217363
246,29,64.49415096
246,30,67.43307816
246,31,71.09352275
246,32,75.98745186
246,33,81.53804621
246,34,86.61105893
246,35,90.88240659
246,36,95.39356177
246,37,102.2337739
246,38,113.4377755
246,39,128.930853
246,40,145.9356491
246,41,160.1581643
246,42,165.4618061
246,43,153.2657733
246,44,116.7910365
246,45,58.63532004
246,46,-6.979417776
246,47,-61.67343531
246,48,-94.23314691
246,49,-106.3625444
246,50,-109.2422727
246,51,-114.9792267
246,52,-129.6106708
246,53,-151.4108801
246,54,-173.8333551
246,55,-190.0011833
246,56,-195.9440563
246,57,-191.4831828
246,58,-179.2362815
246,59,-162.888951
246,60,-145.7241894
246,61,-129.8719755
246,62,-116.2510309
246,63,-104.919753
246,64,-95.52824336
246,65,-87.66836903
251,0,25.85834951
251,1,26.41878523
251,2,26.98474909
251,3,27.54933828
251,4,28.10825592
251,5,28.66135449
251,6,29.21430598
251,7,29.77904503
251,8,30.37191131
251,9,31.00997355
251,10,31.70751024
251,11,32.47420582
251,12,33.31500914
251,13,34.23099947
251,14,35.22094309
251,15,36.28329714
251,16,37.41811759
251,17,38.62787679
251,18,39.91679364
251,19,41.28975803
251,20,42.75057016
251,21,44.30385982
251,22,45.95608061
251,23,47.70448601
251,24,49.58078213
251,25,51.60148731
251,26,53.69744441
251,27,55.97552722
251,28,58.65946654
251,29,61.56029298
251,30,64.33175687
251,31,67.30215907
251,32,71.26117174
251,33,76.35310018
251,34,81.69074081
251,35,86.2967742
251,36,90.26841408
251,37,94.93606219
251,38,102.4322326
251,39,114.3907515
251,40,130.1066137
251,41,146.5672164
251,42,159.5523191
251,43,162.9309857
251,44,148.4610977
251,45,110.4362843
251,46,52.52916283
251,47,-11.08188755
251,48,-63.21889948
251,49,-93.93594382
251,50,-105.2846113
251,51,-107.8833458
251,52,-113.1142299
251,53,-126.7895306
251,54,-147.5428539
251,55,-169.3925813
251,56,-185.801399
251,57,-192.7330527
251,58,-189.6408311
251,59,-178.7092621
251,60,-163.3244012
251,61,-146.6780148
251,62,-130.9770646
251,63,-117.2914081
251,64,-105.8179493
251,65,-96.28644061
256,0,25.36733507
256,1,25.90836683
256,2,26.45359838
256,3,26.99628958
256,4,27.5319439
256,5,28.05983302
256,6,28.58476754
256,7,29.11781981
256,8,29.67480647
256,9,30.27275644
256,10,30.92624636
256,11,31.64537131
256,12,32.43547149
256,13,33.29788676
256,14,34.23135337
256,15,35.23385471
256,16,36.304547
256,17,37.44492937
256,18,38.65852891
256,19,39.94984399
256,20,41.32304921
256,21,42.78097852
256,22,44.33086627
256,23,45.97161171
256,24,47.71184128
256,25,49.59618708
256,26,51.58195886
256,27,53.6429406
256,28,56.00177605
256,29,58.74203736
256,30,61.50090928
256,31,64.13760613
256,32,67.26456454
256,33,71.53615782
256,34,76.69880094
256,35,81.70502913
256,36,85.86270651
256,37,89.65073096
256,38,94.60941642
256,39,102.8221548
256,40,115.4445679
256,41,131.2231673
256,42,147.0325466
256,43,158.7285391
256,44,160.1826301
256,45,143.5550821
256,46,104.1999443
256,47,46.72046164
256,48,-14.8682322
256,49,-64.55809029
256,50,-93.55330556
256,51,-104.1872244
256,52,-106.5405257
256,53,-111.317533
256,54,-124.1066569
256,55,-143.8561263
256,56,-165.1073576
256,57,-181.663327
256,58,-189.4640848
256,59,-187.6477774
256,60,-177.9973635
256,61,-163.5979663
256,62,-147.5249704
256,63,-132.0321719
256,64,-118.3208305
256,65,-106.722514
261,0,24.89627952
261,1,25.4188997
261,2,25.94456788
261,3,26.46670957
261,4,26.98065777
261,5,27.48514405
261,6,27.98414277
261,7,28.48784913
261,8,29.01150859
261,9,29.57206822
261,10,30.18439302
261,11,30.85899743
261,12,31.60163056
261,13,32.41394038
261,14,33.29473369
261,15,34.24167382
261,16,35.25315222
261,17,36.32970924
261,18,37.47412707
261,19,38.69042866
261,20,39.98294313
261,21,41.35423025
261,22,42.80914614
261,23,44.35256263
261,24,45.97891626
261,25,47.72422882
261,26,49.60276056
261,27,51.53389693
261,28,53.61085468
261,29,56.0752534
261,30,58.78882057
261,31,61.36214754
261,32,63.9626621
261,33,67.3443297
261,34,71.88352898
261,35,76.97523428
261,36,81.57398516
261,37,85.33992439
261,38,89.06670562
261,39,94.43620807
261,40,103.3902059
261,41,116.5621652
261,42,132.2557
261,43,147.3267677
261,44,157.6919919
261,45,157.2335177
261,46,138.5742222
261,47,98.10022755
261,48,41.20566484
261,49,-18.3567439
261,50,-65.70853056
261,51,-93.09497899
261,52,-103.074283
261,53,-105.2137576
261,54,-109.5839764
261,55,-121.5521642
261,56,-140.3414162
261,57,-160.976389
261,58,-177.5971171
261,59,-186.1552971
261,60,-185.5221629
261,61,-177.1114037
261,62,-163.710499
261,63,-148.2584486
261,64,-133.0283487
261,65,-119.3323765
266,0,24.44401995
266,1,24.94914803
266,2,25.45632963
266,3,25.95915847
266,4,26.45282523
266,5,26.93556259
266,6,27.41053755
266,7,27.88705818
266,8,28.37975107
266,9,28.90543398
266,10,29.47924531
266,11,30.11212625
266,12,30.81024767
266,13,31.5755996
266,14,32.40713874
266,15,33.30234223
266,16,34.25898271
266,17,35.2766908
266,18,36.35744903
266,19,37.50477995
266,20,38.72282586
266,21,40.01476591
266,22,41.38285615
266,23,42.83467833
266,24,44.36521869
266,25,45.98489483
266,26,47.74121785
266,27,49.58404836
266,28,51.47354203
266,29,53.62706481
266,30,56.16863698
266,31,58.76459108
266,32,61.170026
266,33,63.85579887
266,34,67.5421653
266,35,72.25697747
266,36,77.14457099
266,37,81.30618314
266,38,84.76247675
266,39,88.54997446
266,40,94.43059294
266,41,104.1154601
266,42,117.7082032
266,43,133.1852291
266,44,147.4477751
266,45,156.4489431
266,46,154.1011951
266,47,133.5436662
266,48,92.15241014
266,49,35.97952438
266,50,-21.56521935
266,51,-66.68641783
266,52,-92.56977414
266,53,-101.9492818
266,54,-103.9030177
266,55,-107.9089274
266,56,-119.1169245
266,57,-136.9896622
266,58,-156.9974295
266,59,-173.6110178
266,60,-182.823014
266,61,-183.2814607
266,62,-176.063015
266,63,-163.6645654
266,64,-148.8734409
266,65,-133.9573782
271,0,24.0094808
271,1,24.49797033
271,2,24.98765886
271,3,25.47231052
271,4,25.94700057
271,5,26.40950424
271,6,26.86221337
271,7,27.31354418
271,8,27.77745844
271,9,28.2705922
271,10,28.8083366
271,11,29.40206576
271,12,30.05838273
271,13,30.77964319
271,14,31.56501487
271,15,32.41190119
271,16,33.31760145
271,17,34.28091807
271,18,35.3029965
271,19,36.38682002
271,20,37.53617469
271,21,38.75479488
271,22,40.04405455
271,23,41.40964893
271,24,42.85415851
271,25,44.36984693
271,26,45.99777976
271,27,47.74968534
271,28,49.53451215
271,29,51.43178875
271,30,53.69586127
271,31,56.23989872
271,32,58.65666088
271,33,60.9692757
271,34,63.85162412
271,35,67.8379399
271,36,72.60741289
271,37,77.18426598
271,38,80.92138292
271,39,84.16441142
271,40,88.1295897
271,41,94.59810581
271,42,104.9715822
271,43,118.8506732
271,44,133.9979494
271,45,147.3954618
271,46,155.0066221
271,47,150.8037574
271,48,128.4870257
271,49,86.36903129
271,50,31.03541198
271,51,-24.51086363
271,52,-67.50670405
271,53,-91.98565067
271,54,-100.81535
271,55,-102.6083033
271,56,-106.2882216
271,57,-116.7925179
271,58,-133.7920812
271,59,-153.1674748
271,60,-169.711591
271,61,-179.4818064
271,62,-180.942319
271,63,-174.8643521
271,64,-163.4642076
271,65,-149.3664945
276,0,23.59166595
276,1,24.06431069
276,2,24.53742433
276,3,25.0049431
276,4,25.46185249
276,5,25.90551144
276,6,26.33757193
276,7,26.76555898
276,8,27.20272633
276,9,27.66547195
276,10,28.16941277
276,11,28.72636049
276,12,29.34336008
276,13,30.02314877
276,14,30.7651514
276,15,31.56678962
276,16,32.42502483
276,17,33.33793853
276,18,34.30583046
276,19,35.33107987
276,20,36.41709694
276,21,37.56769791
276,22,38.78490786
276,23,40.07101152
276,24,41.43372923
276,25,42.86381
276,26,44.3746872
276,27,46.01654318
276,28,47.73209041
276,29,49.46898268
276,30,51.43706952
276,31,53.79543514
276,32,56.24972793
276,33,58.4795252
276,34,60.80935241
276,35,63.96454681
276,36,68.19636567
276,37,72.89059162
276,38,77.08750588
276,39,80.44594533
276,40,83.57805088
276,41,87.82927548
276,42,94.93598856
276,43,105.9290884
276,44,119.9618827
276,45,134.6844084
276,46,147.1711392
276,47,153.3731386
276,48,147.3596252
276,49,123.4262356
276,50,80.76010741
276,51,26.36559949
276,52,-27.21022043
276,53,-68.18317533
276,54,-91.3497991
276,55,-99.6752862
276,56,-101.3296237
276,57,-104.7181112
276,58,-114.5711838
276,59,-130.7402091
276,60,-149.4829272
276,61,-165.9039134
276,62,-176.1445792
276,63,-178.5204494
276,64,-173.5278405
276,65,-163.1147078
281,0,23.18965167
281,1,23.64719104
281,2,24.10457967
281,3,24.55592711
281,4,24.99615323
281,5,25.42224139
281,6,25.83514154
281,7,26.24149371
281,8,26.65380403
281,9,27.08817298
281,10,27.56040975
281,11,28.08276601
281,12,28.66273894
281,13,29.30345805
281,14,30.00463895
281,15,30.7637952
281,16,31.57766989
281,17,32.44374624
281,18,33.36150247
281,19,34.33264577
281,20,35.36021262
281,21,36.4477631
281,22,37.59831012
281,23,38.81225558
281,24,40.09662179
281,25,41.45082499
281,26,42.86585822
281,27,44.38832535
281,28,46.02706916
281,29,47.68160179
281,30,49.41798762
281,31,51.49863176
281,32,53.88645271
281,33,56.17658666
281,34,58.26958121
281,35,60.73157724
281,36,64.18855457
281,37,68.57398095
281,38,73.07273547
281,39,76.86102346
281,40,79.90901147
281,41,83.03308666
281,42,87.66676785
281,43,95.43404138
281,44,106.9574583
281,45,121.018882
281,46,135.2386397
281,47,146.7771332
281,48,151.5574185
281,49,143.7873242
281,50,118.381463
281,51,75.33335427
281,52,21.96150561
281,53,-29.67912513
281,54,-68.72852874
281,55,-90.66871095
281,56,-98.53158925
281,57,-100.0669929
281,58,-103.195219
281,59,-112.4457729
281,60,-127.8259293
281,61,-145.9397356
281,62,-162.191762
281,63,-172.8226708
281,64,-176.0305536
281,65,-172.065961
286,0,22.80258023
286,1,23.24570422
286,2,23.68815571
286,3,24.12421833
286,4,24.54876898
286,5,24.95845529
286,6,25.35356518
286,7,25.73986525
286,8,26.12907906
286,9,26.53694823
286,10,26.9794338
286,11,27.4692267
286,12,28.01428787
286,13,28.61814687
286,14,29.28083372
286,15,30.00001188
286,16,30.77230756
286,17,31.59473221
286,18,32.46599912
286,19,33.38709262
286,20,34.36063336
286,21,35.38985379
286,22,36.47824592
286,23,37.62652432
286,24,38.83775562
286,25,40.1192269
286,26,41.45737347
286,27,42.86982631
286,28,44.40903446
286,29,46.01085936
286,30,47.61160212
286,31,49.41187386
286,32,51.60022656
286,33,53.92758953
286,34,56.02405394
286,35,58.07358527
286,36,60.7611005
286,37,64.50069515
286,38,68.9261698
286,39,73.13350966
286,40,76.52144168
286,41,79.33988162
286,42,82.5560445
286,43,87.65332558
286,44,96.0759085
286,45,108.0269291
286,46,122.0034453
286,47,135.6573497
286,48,146.2165216
286,49,149.5691424
286,50,140.1052743
286,51,113.3710588
286,52,70.09441104
286,53,17.81391019
286,54,-31.93267581
286,55,-69.15444982
286,56,-89.94824486
286,57,-97.3864872
286,58,-98.82042551
286,59,-101.716497
286,60,-110.4097022
286,61,-125.0414903
286,62,-142.5335144
286,63,-158.5777845
286,64,-169.5259617
286,65,-173.4862832
291,0,22.42965425
291,1,22.85900771
291,2,23.28725357
291,3,23.70884972
291,4,24.11865124
291,5,24.5130088
291,6,24.89158985
291,7,25.25930437
291,8,25.62706365
291,9,26.01018832
291,10,26.42474419
291,11,26.88385636
291,12,27.39596259
291,13,27.96499937
291,14,28.59132674
291,15,29.27280297
291,16,30.006021
291,17,30.78764082
291,18,31.61569522
291,19,32.49042108
291,20,33.41394763
291,21,34.38922823
291,22,35.41965695
291,23,36.50728543
291,24,37.65199799
291,25,38.86237035
291,26,40.13374968
291,27,41.4569866
291,28,42.88446724
291,29,44.42175636
291,30,45.9599072
291,31,47.55194507
291,32,49.46423894
291,33,51.70614808
291,34,53.89051176
291,35,55.81907677
291,36,57.93607577
291,37,60.90432078
291,38,64.86636972
291,39,69.21329102
291,40,73.06631662
291,41,76.09133443
291,42,78.76652894
291,43,82.16982174
291,44,87.79353303
291,45,96.84064702
291,46,109.109874
291,47,122.9017318
291,48,135.9392105
291,49,145.4929806
291,50,147.418675
291,51,136.3315927
291,52,108.4115466
291,53,65.04706055
291,54,13.91313985
291,55,-33.98521875
291,56,-69.4716841
291,57,-89.19368546
291,58,-96.24196551
291,59,-97.58993151
291,60,-100.2791914
291,61,-108.4569112
291,62,-122.3795142
291,63,-139.2596437
291,64,-155.0636533
291,65,-166.2629864
296,0,22.07013152
296,1,22.48631809
296,2,22.90103846
296,3,23.3089246
296,4,23.70482919
296,5,24.08484344
296,6,24.44805707
296,7,24.79854517
296,8,25.14638279
296,9,25.50640797
296,10,25.89473779
296,11,26.32492107
296,12,26.80588667
296,13,27.3419856
296,14,27.93391748
296,15,28.57976939
296,16,29.27616867
296,17,30.01953127
296,18,30.80731285
296,19,31.63900764
296,20,32.51617772
296,21,33.44151362
296,22,34.41807913
296,23,35.44894891
296,24,36.53348234
296,25,37.67632306
296,26,38.88341823
296,27,40.13713464
296,28,41.46036727
296,29,42.90727122
296,30,44.40716456
296,31,45.88614391
296,32,47.53432054
296,33,49.56423284
296,34,51.77477195
296,35,53.76903791
296,36,55.60324421
296,37,57.88995099
296,38,61.15037594
296,39,65.24521607
296,40,69.40516353
296,41,72.87644393
296,42,75.59587512
296,43,78.2149051
296,44,81.89318628
296,45,88.08547923
296,46,97.70440206
296,47,110.1817382
296,48,123.7037492
296,49,136.0842863
296,50,144.6107057
296,51,145.1169801
296,52,132.4839176
296,53,103.5176438
296,54,60.19344181
296,55,10.24922597
296,56,-35.8503458
296,57,-69.69010461
296,58,-88.40980105
296,59,-95.09978786
296,60,-96.37551372
296,61,-98.88080982
296,62,-106.5818213
296,63,-119.8329995
296,64,-136.1133522
296,65,-151.650205
301,0,21.72332041
301,1,22.12690595
301,2,22.52873419
301,3,22.9236104
301,4,23.30640279
301,5,23.67297898
301,6,24.02189448
301,7,24.3564157
301,8,24.6857637
301,9,25.02423394
301,10,25.38793555
301,11,25.79082423
301,12,26.24233461
301,13,26.74724205
301,14,27.30659106
301,15,27.91872229
301,16,28.58035174
301,17,29.2877428
301,18,30.03788502
301,19,30.82956574
