freq (Hz),v (m/s),Thrust force (N)
301,17,49.07583703
301,18,50.31387233
301,19,51.61976818
301,20,52.99457152
301,21,54.44454967
301,22,55.97720373
301,23,57.59056937
301,24,59.30289122
301,25,61.14796916
301,26,63.06971765
301,27,64.97754436
301,28,66.98055499
301,29,69.30622218
301,30,71.87602237
301,31,74.26165324
301,32,76.26539373
301,33,78.39211499
301,34,81.48366651
301,35,85.84927446
301,36,90.89290782
301,37,95.50730932
301,38,98.88130652
301,39,101.159493
301,40,103.3569817
301,41,106.7774138
301,42,112.6571078
301,43,121.933852
301,44,134.7214932
301,45,149.9333814
301,46,165.7111572
301,47,180.2513962
301,48,191.9617616
301,49,198.7027909
301,50,197.1188248
301,51,183.1989222
301,52,154.1190148
301,53,110.2443728
301,54,55.94160513
301,55,-1.390071729
301,56,-53.60337186
301,57,-94.30728416
301,58,-120.5477255
301,59,-133.1554272
301,60,-135.8796692
301,61,-133.841794
301,62,-131.9399767
301,63,-133.6822682
301,64,-140.659516
301,65,-152.6227274
306,0,35.70539923
306,1,36.37949698
306,2,37.05087407
306,3,37.71100323
306,4,38.35126431
306,5,38.96435013
306,6,39.54688244
306,7,40.10267555
306,8,40.64496837
306,9,41.19542516
306,10,41.77924828
306,11,42.41891224
306,12,43.13036611
306,13,43.92280726
306,14,44.7998111
306,15,45.76020918
306,16,46.79939352
306,17,47.91143967
306,18,49.09115605
306,19,50.33558622
306,20,51.64460803
306,21,53.022273
306,22,54.47738949
306,23,56.01021375
306,24,57.62493848
306,25,59.36020602
306,26,61.20794437
306,27,63.06272216
306,28,64.92287614
306,29,67.00777656
306,30,69.43331977
306,31,71.90036526
306,32,74.00515034
306,33,75.8668896
306,34,78.23384217
306,35,81.7919949
306,36,86.4535857
306,37,91.35068024
306,38,95.42150346
306,39,98.19433812
306,40,100.1765535
306,41,102.5072401
306,42,106.4261843
306,43,113.0520791
306,44,123.1074569
306,45,136.3836231
306,46,151.5663481
306,47,166.8313904
306,48,180.5548646
306,49,191.2254044
306,50,196.635321
306,51,193.4132833
306,52,177.7977005
306,53,147.4610072
306,54,103.2605897
306,55,49.76367853
306,56,-5.841063916
306,57,-55.92104628
306,58,-94.66049792
306,59,-119.5082096
306,60,-131.4099902
306,61,-133.9675922
306,62,-132.0119697
306,63,-130.1500045
306,64,-131.7024526
306,65,-138.2178715
311,0,35.16576684
311,1,35.82003273
311,2,36.47124268
311,3,37.1111622
311,4,37.73125886
311,5,38.32398149
311,6,38.88524155
311,7,39.4176744
311,8,39.93315966
311,9,40.45237139
311,10,41.00032922
311,11,41.60003193
311,12,42.26813415
311,13,43.01439711
311,14,43.84292994
311,15,44.75313035
311,16,45.74074771
311,17,46.79980844
311,18,47.92467844
311,19,49.11160319
311,20,50.3595303
311,21,51.67058355
311,22,53.05275516
311,23,54.51075083
311,24,56.04079357
311,25,57.67020699
311,26,59.42760615
311,27,61.23670089
311,28,63.01426795
311,29,64.89421357
311,30,67.10257092
311,31,69.54627745
311,32,71.796796
311,33,73.63971635
311,34,75.52602943
311,35,78.27397417
311,36,82.26915567
311,37,87.05860742
311,38,91.63110277
311,39,95.09796516
311,40,97.36128293
311,41,99.20347692
311,42,101.7945061
311,43,106.2880576
311,44,113.6753637
311,45,124.4387117
311,46,138.0651045
311,47,153.0869451
311,48,167.7712356
311,49,180.6629332
311,50,190.2896633
311,51,194.3659031
311,52,189.5378715
311,53,172.32477
311,54,140.8826795
311,55,96.50560527
311,56,43.90121409
311,57,-9.979308971
311,58,-58.00092906
311,59,-94.87916929
311,60,-118.4228005
311,61,-129.6708067
311,62,-132.0802796
311,63,-130.2100646
311,64,-128.3955901
311,65,-129.7812456
316,0,34.64433955
316,1,35.27957345
316,2,35.91149433
316,3,36.53215592
316,4,37.13313371
316,5,37.70668042
316,6,38.24806432
316,7,38.75879718
316,8,39.24939691
316,9,39.73946791
316,10,40.25374202
316,11,40.8156988
316,12,41.44272906
316,13,42.14517804
316,14,42.92765817
316,15,43.79012615
316,16,44.72875677
316,17,45.73762904
316,18,46.8107804
316,19,47.94377046
316,20,49.13471147
316,21,50.38434478
316,22,51.69854008
316,23,53.08551812
316,24,54.54101153
316,25,56.07545759
316,26,57.73203142
316,27,59.4838683
316,28,61.21755153
316,29,62.95472742
316,30,64.92769832
316,31,67.23846123
316,32,69.58127464
316,33,71.55144231
316,34,73.23232381
316,35,75.32097278
316,36,78.520252
316,37,82.85320814
316,38,87.5865229
316,39,91.69554743
316,40,94.56056342
316,41,96.43971732
316,42,98.28849678
316,43,101.2442574
316,44,106.3684066
316,45,114.5090465
316,46,125.8896039
316,47,139.7276867
316,48,154.4758096
316,49,168.5306972
316,50,180.5829066
316,51,189.1617793
316,52,191.9045857
316,53,185.5099979
316,54,166.8023115
316,55,134.4018937
316,56,89.98478576
316,57,38.34577924
316,58,-13.821551
316,59,-59.8603434
316,60,-94.97586657
316,61,-117.2981336
316,62,-127.9403468
316,63,-130.2183378
316,64,-128.4359095
316,65,-126.6753683
321,0,34.14023626
321,1,34.75719258
321,2,35.3706472
321,3,35.97293701
321,4,36.55576338
321,5,37.11122788
321,6,37.63402158
321,7,38.12459239
321,8,38.59210399
321,9,39.05501958
321,10,39.53767352
321,11,40.06396828
321,12,40.65205674
321,13,41.31290036
321,14,42.05159022
321,15,42.86861925
321,16,43.76063746
321,17,44.72187128
321,18,45.746129
321,19,46.82840626
321,20,47.96601763
321,21,49.15876714
321,22,50.41017255
321,23,51.7294822
321,24,53.11687033
321,25,54.56958107
321,26,56.12475843
321,27,57.80075674
321,28,59.50247595
321,29,61.15913502
321,30,62.92809522
321,31,65.03086901
321,32,67.36039049
321,33,69.48982483
321,34,71.19160693
321,35,72.86635016
321,36,75.30275836
321,37,78.94568951
321,38,83.47034949
321,39,87.9718665
321,40,91.53048539
321,41,93.85016743
321,42,95.4855711
321,43,97.47003402
321,44,100.8742019
321,45,106.6659802
321,46,115.5293528
321,47,127.4213668
321,48,141.3383784
321,49,155.7198793
321,50,169.1127148
321,51,180.3220494
321,52,187.848662
321,53,189.2618662
321,54,181.3472725
321,55,161.2513732
321,56,128.0343302
321,57,83.7015157
321,58,33.08815299
321,59,-17.38406283
321,60,-61.51550459
321,61,-94.9620999
321,62,-116.1401692
321,63,-126.2207548
321,64,-128.382236
321,65,-126.6892994
326,0,33.65263151
326,1,34.25202266
326,2,34.84778302
326,3,35.43252719
326,4,35.99809827
326,5,36.53648848
326,6,37.04187617
326,7,37.51370859
326,8,37.95981225
326,9,38.39744672
326,10,38.85043691
326,11,39.34303599
326,12,39.89417666
326,13,40.51547935
326,14,41.21249914
326,15,41.98623082
326,16,42.8338301
326,17,43.74975786
326,18,44.72768295
326,19,45.76215176
326,20,46.84973266
326,21,47.98950681
326,22,49.18313169
326,23,50.43855583
326,24,51.76144056
326,25,53.14396562
326,26,54.6059508
326,27,56.19113259
326,28,57.85152523
326,29,59.47090832
326,30,61.09591888
326,31,62.96833744
326,32,65.17517089
326,33,67.40558774
326,34,69.25625346
326,35,70.77886285
326,36,72.6196906
326,37,75.48733668
326,38,79.49808467
326,39,84.04598399
326,40,88.16785372
326,41,91.1458091
326,42,93.01704468
326,43,94.54855111
326,44,96.77735875
326,45,100.6955269
326,46,107.1733135
326,47,116.7079265
326,48,128.9962951
326,49,142.8699983
326,50,156.811487
326,51,169.5221313
326,52,179.8872825
326,53,186.3570343
326,54,186.448733
326,55,177.0673422
326,56,155.6917455
326,57,121.793574
326,58,77.6574253
326,59,28.11852007
326,60,-20.68258322
326,61,-62.98156874
326,62,-94.84840683
326,63,-114.9542584
326,64,-124.5138863
326,65,-126.5723211
331,0,33.1807512
331,1,33.76325067
331,2,34.34204205
331,3,34.91001177
331,4,35.45915842
331,5,35.98140362
331,6,36.47047548
331,7,36.92488638
331,8,37.35115172
331,9,37.76527522
331,10,38.19046023
331,11,38.65122498
331,12,39.16728856
331,13,39.75098085
331,14,40.40831963
331,15,41.14076053
331,16,41.9459756
331,17,42.81873736
331,18,43.75266053
331,19,44.74193938
331,20,45.7824844
331,21,46.87268988
331,22,48.01303178
331,23,49.20896159
331,24,50.46968984
331,25,51.78984854
331,26,53.17144106
331,27,54.66034081
331,28,56.25978386
331,29,57.85877449
331,30,59.40337675
331,31,61.07230668
331,32,63.07981335
331,33,65.30555622
331,34,67.32608232
331,35,68.90376969
331,36,70.39247007
331,37,72.54716096
331,38,75.85727522
331,39,80.11118381
331,40,84.5135354
331,41,88.14964744
331,42,90.57026499
331,43,92.1138168
331,44,93.66994734
331,45,96.23196092
331,46,100.7137053
331,47,107.8771767
331,48,118.0133118
331,49,130.579262
331,50,144.3012633
331,51,157.7473517
331,52,169.7648593
331,53,179.2850416
331,54,184.6935868
331,55,183.4766626
331,56,172.687725
331,57,150.1418701
331,58,115.6912206
331,59,71.85260553
331,60,23.42663959
331,61,-23.73227169
331,62,-64.2726839
331,63,-94.64443079
331,64,-113.7452022
331,65,-122.8213388
336,0,32.72386868
336,1,33.29011391
336,2,33.85261853
336,3,34.40453462
336,4,34.93802799
336,5,35.44498538
336,6,35.91874474
336,7,36.35695117
336,8,36.76484334
336,9,37.15712767
336,10,37.55627622
336,11,37.98697428
336,12,38.46972024
336,13,39.01760844
336,14,39.63713332
336,15,40.33016884
336,16,41.09489518
336,17,41.92646104
336,18,42.81851072
336,19,43.76496601
336,20,44.76119018
336,21,45.80486724
336,22,46.89577908
336,23,48.03688549
336,24,49.23793079
336,25,50.49986681
336,26,51.81384502
336,27,53.21108146
336,28,54.73083051
336,29,56.3032821
336,30,57.81483399
336,31,59.33771625
336,32,61.11970846
336,33,63.23212269
336,34,65.36047587
336,35,67.10472923
336,36,68.4887787
336,37,70.10929145
336,38,72.6716466
336,39,76.36958316
336,40,80.71486302
336,41,84.82090436
336,42,87.91451354
336,43,89.84519736
336,44,91.1900457
336,45,92.88232667
336,46,95.84897706
336,47,100.9289319
336,48,108.7592057
336,49,119.412522
336,50,132.1388569
336,51,145.6165052
336,52,158.5275692
336,53,169.8472474
336,54,178.5212567
336,55,182.865121
336,56,180.3575805
336,57,168.2256503
336,58,144.61878
336,59,109.7369958
336,60,66.28580971
336,61,19.00199033
336,62,-26.5476778
336,63,-65.40204114
336,64,-94.3589938
336,65,-112.5173054
341,0,32.28130122
341,1,32.83189616
341,2,33.37875653
341,3,33.91529354
341,4,34.43385018
341,5,34.92631089
341,6,35.38568088
341,7,35.80880658
341,8,36.19969182
341,9,36.57171552
341,10,36.94651307
341,11,37.34882841
341,12,37.79991662
341,13,38.31369206
341,14,38.89715579
341,15,39.55256157
341,16,40.27857236
341,17,41.07076247
341,18,41.92288803
341,19,42.82866709
341,20,43.78302306
341,21,44.78293764
341,22,45.82768354
341,23,46.91844101
341,24,48.0630762
341,25,49.26865107
341,26,50.5246172
341,27,51.84160282
341,28,53.27126058
341,29,54.79773359
341,30,56.29824348
341,31,57.73920615
341,32,59.31803507
341,33,61.23936004
341,34,63.37044548
341,35,65.29266316
341,36,66.761033
341,37,68.08626733
341,38,69.98682389
341,39,72.98424093
341,40,76.96564312
341,41,81.24340386
341,42,84.93451071
341,43,87.4791675
341,44,89.01796735
341,45,90.28889227
341,46,92.21039404
341,47,95.63830452
341,48,101.3363647
341,49,109.796771
341,50,120.8725606
341,51,133.6481178
341,52,146.8051225
341,53,159.1546753
341,54,169.7756332
341,55,177.601412
341,56,180.8786673
341,57,177.1037926
341,58,163.6979113
341,59,139.1380669
341,60,103.938885
341,61,60.95464031
341,62,14.83389481
341,63,-29.14272187
341,64,-66.38192727
341,65,-94.00016333
346,0,31.85240676
346,1,32.38792423
346,2,32.91974619
346,3,33.4415362
346,4,33.94582265
346,5,34.42451724
346,6,34.87034699
346,7,35.27942851
346,8,35.65457931
346,9,36.00783203
346,10,36.35988634
346,11,36.73542804
346,12,37.15642966
346,13,37.63767773
346,14,38.18672531
346,15,38.80617618
346,16,39.49513696
346,17,40.24963958
346,18,41.06363101
346,19,41.93069112
346,20,42.84539039
346,21,43.80407564
346,22,44.80548048
346,23,45.84982107
346,24,46.94206972
346,25,48.09256501
346,26,49.2959586
346,27,50.54614792
346,28,51.88603048
346,29,53.34496352
346,30,54.83228826
346,31,56.2422627
346,32,57.6723306
346,33,59.37290692
346,34,61.39925553
346,35,63.4345951
346,36,65.08379634
346,37,66.34649417
346,38,67.77145736
346,39,70.05373087
346,40,73.45053292
346,41,77.58056713
346,42,81.64180561
346,43,84.84079241
346,44,86.87506738
346,45,88.136213
346,46,89.44572833
346,47,91.67232993
346,48,95.60529292
346,49,101.9263601
346,50,110.9640567
346,51,122.3617769
346,52,135.0848778
346,53,147.8608684
346,54,159.632828
346,55,169.5560593
346,56,176.5306534
346,57,178.7415706
346,58,173.7278949
346,59,159.1207346
346,60,133.7138752
346,61,98.30326674
346,62,55.85572053
346,63,10.91162473
346,64,-31.53068595
346,65,-67.22377671
351,0,31.43658096
351,1,31.95756477
351,2,32.47492025
351,3,32.98255631
351,4,33.47319327
351,5,33.93879682
351,6,34.37186721
351,7,34.76785967
351,8,35.12845966
351,9,35.46434595
351,10,35.79519159
351,11,36.1455014
351,12,36.53790918
351,13,36.98811833
351,14,37.50429284
351,15,38.08936987
351,16,38.74285087
351,17,39.46123868
351,18,40.23874396
351,19,41.06887592
351,20,41.94591613
351,21,42.86568269
351,22,43.82627897
351,23,44.82748435
351,24,45.87164914
351,25,46.96898849
351,26,48.1219174
351,27,49.31676016
351,28,50.57587668
351,29,51.95223525
351,30,53.40827733
351,31,54.81433885
351,32,56.1596831
351,33,57.65740052
351,34,59.50055267
351,35,61.54499893
351,36,63.37816271
351,37,64.75004273
351,38,65.93176327
351,39,67.6035878
351,40,70.30864533
351,41,74.01939235
351,42,78.15092313
351,43,81.87018428
351,44,84.5451861
351,45,86.14272088
351,46,87.2436732
351,47,88.68822274
351,48,91.28109396
351,49,95.75108086
351,50,102.6848413
351,51,112.233273
351,52,123.8509697
351,53,136.4317754
351,54,148.7810651
351,55,159.9671324
351,56,169.1941204
351,57,175.313917
351,58,176.4615429
351,59,170.2426693
351,60,154.5096673
351,61,128.3589161
351,62,92.83504885
351,63,50.98485053
351,64,7.224489226
351,65,-33.72421291
356,0,31.03325447
356,1,31.54022142
356,2,32.04365095
356,3,32.53769014
356,4,33.01525636
356,5,33.46839313
356,6,33.88942213
356,7,34.27320467
356,8,34.62035317
356,9,34.94019593
356,10,35.2512979
356,11,35.57785667
356,12,35.94309436
356,13,36.36366506
356,14,36.84841325
356,15,37.40060912
356,16,38.02009547
356,17,38.70384007
356,18,39.446381
356,19,40.24122774
356,20,41.08242196
356,21,41.96536156
356,22,42.88748036
356,23,43.84827087
356,24,44.84840285
356,25,45.89557806
356,26,46.99854576
356,27,48.14537027
356,28,49.33701217
356,29,50.62636888
356,30,52.02783591
356,31,53.43240075
356,32,54.74690439
356,33,56.09278959
356,34,57.71996466
356,35,59.6676012
356,36,61.6178786
356,37,63.18190846
356,38,64.33828034
356,39,65.58994797
356,40,67.61605979
356,41,70.72505713
356,42,74.63156526
356,43,78.62075698
356,44,81.90615975
356,45,84.06896969
356,46,85.32610264
356,47,86.37779244
356,48,88.03729371
356,49,91.04541412
356,50,96.07273123
356,51,103.5938661
356,52,113.5758966
356,53,125.3141933
356,54,137.6759993
356,55,149.565816
356,56,160.1631141
356,57,168.6949131
356,58,173.9560604
356,59,174.0466824
356,60,166.6609721
356,61,149.8794849
356,62,123.0845008
356,63,87.53780325
356,64,46.33714865
356,65,3.761908153
361,0,30.64189046
361,1,31.13533212
361,2,31.62534712
361,3,32.10631343
361,4,32.57134917
361,5,33.01259684
361,6,33.42224449
361,7,33.79462543
361,8,34.12934185
361,9,34.43438537
361,10,34.72714206
361,11,35.031375
361,12,35.37080604
361,13,35.76305971
361,14,36.21773748
361,15,36.73846064
361,16,37.32536038
361,17,37.97584529
361,18,38.684832
361,19,39.44590374
361,20,40.25290686
361,21,41.10090376
361,22,41.98670601
361,23,42.90941607
361,24,43.86897499
361,25,44.86979284
361,26,45.9233685
361,27,47.02534214
361,28,48.16249378
361,29,49.37051761
361,30,50.69832547
361,31,52.08566484
361,32,53.40123042
361,33,54.6585996
361,34,56.08333242
361,35,57.85537797
361,36,59.82025436
361,37,61.57246731
361,38,62.85900594
361,39,63.91483297
361,40,65.38123154
361,41,67.81411605
361,42,71.2590236
361,43,75.2268821
361,44,78.94605664
361,45,81.74511898
361,46,83.44470504
361,47,84.46803774
361,48,85.56891003
361,49,87.50837216
361,50,90.97038454
361,51,96.56332959
361,52,104.632394
361,53,114.9638386
361,54,126.7292572
361,55,138.8088429
361,56,150.2172699
361,57,160.2263339
361,58,168.0630579
361,59,172.4619821
361,60,171.5054649
361,61,162.9956226
361,62,145.2441193
361,63,117.9005878
361,64,82.41389719
361,65,41.90717805
366,0,30.26198234
366,1,30.74236669
366,2,31.2194516
366,3,31.68783849
366,4,32.14084868
366,5,32.57074232
366,6,32.96961539
366,7,33.33133708
366,8,33.65456512
366,9,33.94597793
366,10,34.2217234
366,11,34.50500437
366,12,34.81993959
366,13,35.18512737
366,14,35.61100551
366,15,36.10158334
366,16,36.65723368
366,17,37.27576552
366,18,37.95250996
366,19,38.68119739
366,20,39.45552698
366,21,40.27027983
366,22,41.12175239
366,23,42.00848999
366,24,42.93026962
366,25,43.88876698
366,26,44.894586
366,27,45.95211053
366,28,47.04428851
366,29,48.18310412
366,30,49.42795982
366,31,50.7741842
366,32,52.098116
366,33,53.32314305
366,34,54.59282891
366,35,56.15372793
366,36,58.02913961
366,37,59.9013627
366,38,61.38883338
366,39,62.45200195
366,40,63.55033627
366,41,65.34282369
366,42,68.17845745
366,43,71.8570597
366,44,75.74993414
366,45,79.09764807
366,46,81.39846212
366,47,82.7111989
366,48,83.60701841
366,49,84.84059481
366,50,87.11257789
366,51,91.05773387
366,52,97.21217336
366,53,105.7772036
366,54,116.3704598
366,55,128.0779387
366,56,139.8251417
366,57,150.7389696
366,58,160.1621273
366,59,167.3027693
366,60,170.8367221
366,61,168.8467114
366,62,159.2592939
366,63,140.6166055
366,64,112.815842
366,65,77.46462
371,0,29.89305169
371,1,30.36082464
371,2,30.82543878
371,3,31.28171153
371,4,31.72316875
371,5,32.14220437
371,6,32.53086063
371,7,32.8826041
371,8,33.19521576
371,9,33.4740933
371,10,33.73409917
371,11,33.99775398
371,12,34.28945841
371,13,34.62876978
371,14,35.0270399
371,15,35.48872147
371,16,36.01439321
371,17,36.60221124
371,18,37.24793956
371,19,37.94552599
371,20,38.68857765
371,21,39.47162654
371,22,40.29057212
371,23,41.14330986
371,24,42.02956304
371,25,42.94944582
371,26,43.9103887
371,27,44.92297717
371,28,45.97513878
371,29,47.0586138
371,30,48.22210313
371,31,49.50489335
371,32,50.82468305
371,33,52.05371664
371,34,53.2303821
371,35,54.58946501
371,36,56.29664404
371,37,58.18820118
371,38,59.86657818
371,39,61.07747549
371,40,62.02295963
371,41,63.30524566
371,42,65.48571108
371,43,68.67194011
371,44,72.46287499
371,45,76.15442242
371,46,79.06238252
371,47,80.89026267
371,48,81.90884111
371,49,82.77552514
371,50,84.21061855
371,51,86.85759464
371,52,91.30589533
371,53,98.00512347
371,54,107.0038814
371,55,117.7713764
371,56,129.3459511
371,57,140.7226568
371,58,151.1353051
371,59,159.9754503
371,60,166.4179531
371,61,169.0855382
371,62,166.0795366
371,63,155.4644126
371,64,136.0090464
371,65,107.8377019
376,0,29.53464629
376,1,29.99023308
376,2,30.44281244
376,3,30.88741032
376,4,31.31775737
376,5,31.72639528
376,6,32.10534749
376,7,32.4477368
376,8,32.75053636
376,9,33.01790355
376,10,33.26338038
376,11,33.5086893
376,12,33.778388
376,13,34.092959
376,14,34.46473991
376,15,34.89869851
376,16,35.39559904
376,17,35.95388301
376,18,36.56974686
376,19,37.23741969
376,20,37.9504786
376,21,38.70323056
376,22,39.49126941
376,23,40.31186623
376,24,41.16450697
376,25,42.0488304
376,26,42.96859179
376,27,43.93640164
376,28,44.94967276
376,29,45.98944814
376,30,47.08149862
376,31,48.28689038
376,32,49.57915441
376,33,50.82450654
376,34,51.96594877
376,35,53.1668005
376,36,54.66775431
376,37,56.47667649
376,38,58.27704036
376,39,59.69547428
376,40,60.67690226
376,41,61.63978155
376,42,63.21975501
376,43,65.79712731
376,44,69.24680208
376,45,73.02270463
376,46,76.40627466
376,47,78.84255274
376,48,80.25302977
376,49,81.07593272
376,50,81.99962331
376,51,83.69212418
376,52,86.74819007
376,53,91.71001961
376,54,98.92513381
376,55,108.2878027
376,56,119.145033
376,57,130.522719
376,58,141.5014564
376,59,151.4110766
376,60,159.6708099
376,61,165.4123145
376,62,167.213958
376,63,163.2132847
376,64,151.6230673
376,65,131.4325942
381,0,29.18633842
381,1,29.63014488
381,2,30.0711037
381,3,30.50444189
381,4,30.92409426
381,5,31.32276205
381,6,31.69248173
381,7,32.02608813
381,8,32.31981589
381,9,32.5766296
381,10,32.80872816
381,11,33.03692767
381,12,33.28581054
381,13,33.57673159
381,14,33.92307601
381,15,34.33041174
381,16,34.79968689
381,17,35.32956321
381,18,35.91664991
381,19,36.55551155
381,20,37.23976205
381,21,37.96351078
381,22,38.72209758
381,23,39.51228074
381,24,40.33305707
381,25,41.18418965
381,26,42.06660983
381,27,42.99119148
381,28,43.9646233
381,29,44.96794557
381,30,46.00241229
381,31,47.12743391
381,32,48.36758028
381,33,49.62061773
381,34,50.76714849
381,35,51.87000851
381,36,53.17004897
381,37,54.81787702
381,38,56.64165748
381,39,58.2524632
381,40,59.39616852
381,41,60.24502519
381,42,61.36263465
381,43,63.30979563
381,44,66.24629142
381,45,69.85097563
381,46,73.48945003
381,47,76.48543242
381,48,78.45372116
381,49,79.52333855
381,50,80.24628865
381,51,81.29944613
381,52,83.29467757
381,53,86.78643615
381,54,92.26204537
381,55,99.95293055
381,56,109.605029
381,57,120.4730426
381,58,131.6010159
381,59,142.1633339
381,60,151.5711643
381,61,159.2522573
381,62,164.2894643
381,63,165.2278062
381,64,160.2574565
381,65,147.7469284
386,0,28.84772316
386,1,29.28013691
386,2,29.70986918
386,3,30.13234058
386,4,30.54168863
386,5,30.93078398
386,6,31.29170479
386,7,31.61705064
386,8,31.90238665
386,9,32.14953819
386,10,32.36935037
386,11,32.58163432
386,12,32.81086004
386,13,33.07918318
386,14,33.40108468
386,15,33.78282744
386,16,34.22556248
386,17,34.72810866
386,18,35.28745026
386,19,35.89852847
386,20,36.55506294
386,21,37.25100224
386,22,37.98145187
386,23,38.74279293
386,24,39.5333787
386,25,40.35316436
386,26,41.20165843
386,27,42.08590195
386,28,43.01835211
386,29,43.98788994
386,30,44.97811254
386,31,46.02956303
386,32,47.19943002
386,33,48.43828464
386,34,49.60716183
386,35,50.67080146
386,36,51.80959484
386,37,53.25622508
386,38,55.00373956
386,39,56.7377373
386,40,58.09371875
386,41,59.00342065
386,42,59.84683371
386,43,61.23396985
386,44,63.56848021
386,45,66.7910005
386,46,70.43310232
386,47,73.8258181
386,48,76.38617002
386,49,77.92141111
386,50,78.73798658
386,51,79.44809552
386,52,80.69014557
386,53,83.02503952
386,54,86.97174021
386,55,92.95089784
386,56,101.0677865
386,57,110.9330688
386,58,121.7403129
386,59,132.5765163
386,60,142.7112872
386,61,151.6202953
386,62,158.7234267
386,63,163.0530162
386,64,163.1332111
386,65,157.2216329
391,0,28.51841694
391,1,28.93980847
391,2,29.35868926
391,3,29.7706661
391,4,30.1700771
391,5,30.5499703
391,6,30.90249127
391,7,31.22005374
391,8,31.49762139
391,9,31.73593896
391,10,31.94449872
391,11,32.14201888
391,12,32.35271793
391,13,32.59946332
391,14,32.89786358
391,15,33.25497652
391,16,33.67219658
391,17,34.14844425
391,18,34.68102525
391,19,35.26528281
391,20,35.89511044
391,21,36.56434292
391,22,37.26785654
391,23,38.00176284
391,24,38.76377066
391,25,39.55375734
391,26,40.37102559
391,27,41.21858275
391,28,42.11004375
391,29,43.04518604
391,30,44.00087071
391,31,44.99157581
391,32,46.08346042
391,33,47.28229755
391,34,48.46921627
391,35,49.5373615
391,36,50.57293744
391,37,51.81987627
391,38,53.41323307
391,39,55.17416562
391,40,56.72293131
391,41,57.80681268
391,42,58.57113136
391,43,59.5417439
391,44,61.27393009
391,45,63.9709355
391,46,67.38355455
391,47,70.94643367
391,48,74.00644222
391,49,76.1159518
391,50,77.27727666
391,51,77.9311021
391,52,78.70379058
391,53,80.18295686
391,54,82.88762034
391,55,87.30080715
391,56,93.76284035
391,57,102.2483257
391,58,112.2514684
391,59,122.9349924
391,60,133.4473094
391,61,143.1490747
391,62,151.5628944
391,63,158.0876026
391,64,161.7066688
391,65,160.9365918
396,0,28.19805616
396,1,28.60877983
396,2,29.01716651
396,3,29.41900189
396,4,29.80882181
396,5,30.17985811
396,6,30.52434658
396,7,30.83456116
396,8,31.10493064
396,9,31.33518181
396,10,31.53346599
396,11,31.71733229
396,12,31.91060909
396,13,32.13677086
396,14,32.41256684
396,15,32.74595043
396,16,33.13862082
396,17,33.58955727
396,18,34.09632109
396,19,34.65466483
396,20,35.25872029
396,21,35.90226378
396,22,36.57994906
396,23,37.28767545
396,24,38.02262471
396,25,38.7842508
396,26,39.57228419
396,27,40.38684347
396,28,41.23893267
396,29,42.13773153
396,30,43.0637456
396,31,44.00801868
396,32,45.02485613
396,33,46.16201037
396,34,47.34748951
396,35,48.44213313
396,36,49.43362506
396,37,50.51657481
396,38,51.91387037
396,39,53.6044899
396,40,55.27700669
396,41,56.5763109
396,42,57.42303734
396,43,58.16126411
396,44,59.37382642
396,45,61.48088546
396,46,64.48028068
396,47,67.97549552
396,48,71.35187123
396,49,74.01884136
396,50,75.69306821
396,51,76.5553735
396,52,77.13236231
396,53,78.03062395
396,54,79.7861332
396,55,82.88466537
396,56,87.76763343
396,57,94.68196643
396,58,103.4732961
396,59,113.5422191
396,60,124.0482754
396,61,134.2134098
396,62,143.4808533
396,63,151.4030034
396,64,157.3478019
396,65,160.254271
